date,unit_name,unit_id,type,title,category,budget,award_amount,awarded_at,companies,job_number,url,notice_date,award_way,county,county_code,town_code,contact_person,contact_phone,losing_supplier,filename
20170124,國立臺灣大學醫學院附設醫院,,決標公告,雙向心導管X光系統及生理紀錄分析系統1部,財物類,,30220000,20170124,紹元醫療儀器有限公司,PA1600568,https://www.google.com/search?q=PA1600568+%E9%9B%99%E5%90%91%E5%BF%83%E5%B0%8E%E7%AE%A1X%E5%85%89%E7%B3%BB%E7%B5%B1%E5%8F%8A%E7%94%9F%E7%90%86%E7%B4%80%E9%8C%84%E5%88%86%E6%9E%90%E7%B3%BB%E7%B5%B11%E9%83%A8,20170125,最低標,臺北市,63000,63000050,王卉嫻,(02)23562042分機,台灣飛利浦股份有限公司,
20170124,經濟部水利署,,招標公告,水利署防災專屬網路-網路線路租用,財物類,,,20170124,,A106001,https://www.google.com/search?q=A106001+%E6%B0%B4%E5%88%A9%E7%BD%B2%E9%98%B2%E7%81%BD%E5%B0%88%E5%B1%AC%E7%B6%B2%E8%B7%AF-%E7%B6%B2%E8%B7%AF%E7%B7%9A%E8%B7%AF%E7%A7%9F%E7%94%A8,,,,,,,,,
20170123,台灣中油股份有限公司,,招標公告,網路交換器設備汰舊換新,財物類,,,20170123,,A61053004,https://www.google.com/search?q=A61053004+%E7%B6%B2%E8%B7%AF%E4%BA%A4%E6%8F%9B%E5%99%A8%E8%A8%AD%E5%82%99%E6%B1%B0%E8%88%8A%E6%8F%9B%E6%96%B0,,,,,,,,,
20170123,行政院環境保護署,,招標公告,事業廢水許可申報與資料庫運用管理計畫,勞務類,,,20170123,,106A085,https://www.google.com/search?q=106A085+%E4%BA%8B%E6%A5%AD%E5%BB%A2%E6%B0%B4%E8%A8%B1%E5%8F%AF%E7%94%B3%E5%A0%B1%E8%88%87%E8%B3%87%E6%96%99%E5%BA%AB%E9%81%8B%E7%94%A8%E7%AE%A1%E7%90%86%E8%A8%88%E7%95%AB,,,,,,,,,
20170123,國立臺灣大學醫學院附設醫院,,招標公告,雙向心導管X光系統及生理紀錄分析系統1部,財物類,,,20170123,,PA1600568,https://www.google.com/search?q=PA1600568+%E9%9B%99%E5%90%91%E5%BF%83%E5%B0%8E%E7%AE%A1X%E5%85%89%E7%B3%BB%E7%B5%B1%E5%8F%8A%E7%94%9F%E7%90%86%E7%B4%80%E9%8C%84%E5%88%86%E6%9E%90%E7%B3%BB%E7%B5%B11%E9%83%A8,,,,,,,,,
20170123,交通部臺灣區國道高速公路局南區工程處,,招標公告,南工處國道3、8、10號及快速公路資訊顯示系統維護工作(106),勞務類,,,20170123,,105D04P028,https://www.google.com/search?q=105D04P028+%E5%8D%97%E5%B7%A5%E8%99%95%E5%9C%8B%E9%81%933%E3%80%818%E3%80%8110%E8%99%9F%E5%8F%8A%E5%BF%AB%E9%80%9F%E5%85%AC%E8%B7%AF%E8%B3%87%E8%A8%8A%E9%A1%AF%E7%A4%BA%E7%B3%BB%E7%B5%B1%E7%B6%AD%E8%AD%B7%E5%B7%A5%E4%BD%9C%28106%29,,,,,,,,,
20170120,行政院環境保護署,,招標公告,106-107年飲用水管理及保護區地理資訊系統與全球資訊網更新、擴充維護及管理計畫,勞務類,,,20170120,,106A112,https://www.google.com/search?q=106A112+106-107%E5%B9%B4%E9%A3%B2%E7%94%A8%E6%B0%B4%E7%AE%A1%E7%90%86%E5%8F%8A%E4%BF%9D%E8%AD%B7%E5%8D%80%E5%9C%B0%E7%90%86%E8%B3%87%E8%A8%8A%E7%B3%BB%E7%B5%B1%E8%88%87%E5%85%A8%E7%90%83%E8%B3%87%E8%A8%8A%E7%B6%B2%E6%9B%B4%E6%96%B0%E3%80%81%E6%93%B4%E5%85%85%E7%B6%AD%E8%AD%B7%E5%8F%8A%E7%AE%A1%E7%90%86%E8%A8%88%E7%95%AB,,,,,,,,,
20170120,經濟部智慧財產局,,招標公告,106年度產業專利知識平台相關軟硬體購置案,財物類,,,20170120,,10518013220,https://www.google.com/search?q=10518013220+106%E5%B9%B4%E5%BA%A6%E7%94%A2%E6%A5%AD%E5%B0%88%E5%88%A9%E7%9F%A5%E8%AD%98%E5%B9%B3%E5%8F%B0%E7%9B%B8%E9%97%9C%E8%BB%9F%E7%A1%AC%E9%AB%94%E8%B3%BC%E7%BD%AE%E6%A1%88,,,,,,,,,
20170120,行政院農業委員會農糧署,,決標公告,106年度本署暨分署內部資訊入口網系統功能增修與維護,勞務類,,1350000,20170120,葳橋資訊股份有限公司,OT10512,https://www.google.com/search?q=OT10512+106%E5%B9%B4%E5%BA%A6%E6%9C%AC%E7%BD%B2%E6%9A%A8%E5%88%86%E7%BD%B2%E5%85%A7%E9%83%A8%E8%B3%87%E8%A8%8A%E5%85%A5%E5%8F%A3%E7%B6%B2%E7%B3%BB%E7%B5%B1%E5%8A%9F%E8%83%BD%E5%A2%9E%E4%BF%AE%E8%88%87%E7%B6%AD%E8%AD%B7,20170123,準用最有利標,南投縣,10008,10008010,黃琦雅,(049)2332380分機2417,,
20170120,行政院農業委員會林務局,,決標公告,「永久檔案整理、數位化、鑑定、移轉等作業」採購案,勞務類,,9490000,20170120,捷達光電股份有限公司,tfbc-1050707,https://www.google.com/search?q=tfbc-1050707+%E3%80%8C%E6%B0%B8%E4%B9%85%E6%AA%94%E6%A1%88%E6%95%B4%E7%90%86%E3%80%81%E6%95%B8%E4%BD%8D%E5%8C%96%E3%80%81%E9%91%91%E5%AE%9A%E3%80%81%E7%A7%BB%E8%BD%89%E7%AD%89%E4%BD%9C%E6%A5%AD%E3%80%8D%E6%8E%A1%E8%B3%BC%E6%A1%88,20170214,準用最有利標,臺北市,63000,63000050,楊主晴、楊凱傑,(02)23515441分機108、138,宜誠資訊股份有限公司,
20170119,交通部民用航空局飛航服務總臺,,決標公告,航空氣象資訊系統委外維護服務案,勞務類,,6200000,20170119,資拓宏宇國際股份有限公司,A1050777IMC039H,https://www.google.com/search?q=A1050777IMC039H+%E8%88%AA%E7%A9%BA%E6%B0%A3%E8%B1%A1%E8%B3%87%E8%A8%8A%E7%B3%BB%E7%B5%B1%E5%A7%94%E5%A4%96%E7%B6%AD%E8%AD%B7%E6%9C%8D%E5%8B%99%E6%A1%88,20170207,準用最有利標,臺北市,63000,63000010,賴彥豪,(03)3841372分機,,
20170119,衛生福利部中央健康保險署,,決標公告,106年度收入面承保核心系統功能移轉採購案,勞務類,,22800000,20170119,鉅林國際資訊股份有限公司,N1050044758,https://www.google.com/search?q=N1050044758+106%E5%B9%B4%E5%BA%A6%E6%94%B6%E5%85%A5%E9%9D%A2%E6%89%BF%E4%BF%9D%E6%A0%B8%E5%BF%83%E7%B3%BB%E7%B5%B1%E5%8A%9F%E8%83%BD%E7%A7%BB%E8%BD%89%E6%8E%A1%E8%B3%BC%E6%A1%88,20170208,準用最有利標,臺北市,63000,63000030,規格陳文銘/採購周淑芬,(02)27065866分機2713/2255,,
20170119,交通部臺灣區國道高速公路局,,決標公告,高快速公路交通控制系統之中央電腦軟體雲端化委託設計暨技術顧問服務工作,勞務類,,18880000,20170119,台灣世曦工程顧問股份有限公司,105A30P006,https://www.google.com/search?q=105A30P006+%E9%AB%98%E5%BF%AB%E9%80%9F%E5%85%AC%E8%B7%AF%E4%BA%A4%E9%80%9A%E6%8E%A7%E5%88%B6%E7%B3%BB%E7%B5%B1%E4%B9%8B%E4%B8%AD%E5%A4%AE%E9%9B%BB%E8%85%A6%E8%BB%9F%E9%AB%94%E9%9B%B2%E7%AB%AF%E5%8C%96%E5%A7%94%E8%A8%97%E8%A8%AD%E8%A8%88%E6%9A%A8%E6%8A%80%E8%A1%93%E9%A1%A7%E5%95%8F%E6%9C%8D%E5%8B%99%E5%B7%A5%E4%BD%9C,20170208,準用最有利標,新北市,65000,65000160,莊國欽,(02)29096141分機2339,,
20170119,臺北自來水事業處,,決標公告,106年度資訊設備維護及駐點服務案,勞務類,,16850000,20170119,大同股份有限公司,10631007K03,https://www.google.com/search?q=10631007K03+106%E5%B9%B4%E5%BA%A6%E8%B3%87%E8%A8%8A%E8%A8%AD%E5%82%99%E7%B6%AD%E8%AD%B7%E5%8F%8A%E9%A7%90%E9%BB%9E%E6%9C%8D%E5%8B%99%E6%A1%88,20170207,準用最有利標,臺北市,63000,63000030,魏麗美,(02)87335795分機,,
20170119,衛生福利部中央健康保險署,,決標公告,106年度點值管控、審查品質精進暨醫療資訊系統新增功能採購案,勞務類,,32600000,20170119,資拓宏宇國際股份有限公司,A1050039687,https://www.google.com/search?q=A1050039687+106%E5%B9%B4%E5%BA%A6%E9%BB%9E%E5%80%BC%E7%AE%A1%E6%8E%A7%E3%80%81%E5%AF%A9%E6%9F%A5%E5%93%81%E8%B3%AA%E7%B2%BE%E9%80%B2%E6%9A%A8%E9%86%AB%E7%99%82%E8%B3%87%E8%A8%8A%E7%B3%BB%E7%B5%B1%E6%96%B0%E5%A2%9E%E5%8A%9F%E8%83%BD%E6%8E%A1%E8%B3%BC%E6%A1%88,20170208,準用最有利標,臺北市,63000,63000030,譚飛飛,(02)27065866分機2720,,
20170119,中華郵政股份有限公司,,決標公告,三商公司自動櫃員機暨補摺機402臺作業系統升級服務,勞務類,,15300000,20170119,三商電腦股份有限公司,105-4-1200,https://www.google.com/search?q=105-4-1200+%E4%B8%89%E5%95%86%E5%85%AC%E5%8F%B8%E8%87%AA%E5%8B%95%E6%AB%83%E5%93%A1%E6%A9%9F%E6%9A%A8%E8%A3%9C%E6%91%BA%E6%A9%9F402%E8%87%BA%E4%BD%9C%E6%A5%AD%E7%B3%BB%E7%B5%B1%E5%8D%87%E7%B4%9A%E6%9C%8D%E5%8B%99,20170120,最低標,臺北市,63000,63000030,楊麗芬,(02)23921310分機2303,,
20170119,交通部臺灣鐵路管理局,,決標公告,集電弓攝影裝置及行車監視系統等2項,財物類,,50093975,20170119,中華電信股份有限公司臺灣北區電信分公司,105LM0083A,https://www.google.com/search?q=105LM0083A+%E9%9B%86%E9%9B%BB%E5%BC%93%E6%94%9D%E5%BD%B1%E8%A3%9D%E7%BD%AE%E5%8F%8A%E8%A1%8C%E8%BB%8A%E7%9B%A3%E8%A6%96%E7%B3%BB%E7%B5%B1%E7%AD%892%E9%A0%85,20170120,最低標,臺北市,63000,63000050,謝小姐,(02)23815226分機3560,盟立自動化股份有限公司,
20170118,經濟部水利署,,決標公告,106年度遠端影像監控系統維護及功能擴充,勞務類,,8450000,20170118,逢甲大學,MOEAWRA1060151,https://www.google.com/search?q=MOEAWRA1060151+106%E5%B9%B4%E5%BA%A6%E9%81%A0%E7%AB%AF%E5%BD%B1%E5%83%8F%E7%9B%A3%E6%8E%A7%E7%B3%BB%E7%B5%B1%E7%B6%AD%E8%AD%B7%E5%8F%8A%E5%8A%9F%E8%83%BD%E6%93%B4%E5%85%85,20170119,準用最有利標,臺中市,66000,66000070,陳奕集 先生,(04)22501340分機,,
20170118,行政院環境保護署,,招標公告,民眾檢舉車輛排污暨移動污染源資料庫整合管理專案工作計畫,勞務類,,,20170118,,106A087,https://www.google.com/search?q=106A087+%E6%B0%91%E7%9C%BE%E6%AA%A2%E8%88%89%E8%BB%8A%E8%BC%9B%E6%8E%92%E6%B1%A1%E6%9A%A8%E7%A7%BB%E5%8B%95%E6%B1%A1%E6%9F%93%E6%BA%90%E8%B3%87%E6%96%99%E5%BA%AB%E6%95%B4%E5%90%88%E7%AE%A1%E7%90%86%E5%B0%88%E6%A1%88%E5%B7%A5%E4%BD%9C%E8%A8%88%E7%95%AB,,,,,,,,,
20170118,行政院農業委員會林務局,,決標公告,106年至107年度機房、電腦及網路委外服務案,勞務類,,14800000,20170118,藍新資訊股份有限公司,tfbc-1050224,https://www.google.com/search?q=tfbc-1050224+106%E5%B9%B4%E8%87%B3107%E5%B9%B4%E5%BA%A6%E6%A9%9F%E6%88%BF%E3%80%81%E9%9B%BB%E8%85%A6%E5%8F%8A%E7%B6%B2%E8%B7%AF%E5%A7%94%E5%A4%96%E6%9C%8D%E5%8B%99%E6%A1%88,20170215,準用最有利標,臺北市,63000,63000050,楊主晴、樂可強,(02)23515441分機108、528,,
20170117,內政部營建署,,招標公告,106年國家公園數位典藏應用及行銷計畫,勞務類,,,20170117,,105A-085,https://www.google.com/search?q=105A-085+106%E5%B9%B4%E5%9C%8B%E5%AE%B6%E5%85%AC%E5%9C%92%E6%95%B8%E4%BD%8D%E5%85%B8%E8%97%8F%E6%87%89%E7%94%A8%E5%8F%8A%E8%A1%8C%E9%8A%B7%E8%A8%88%E7%95%AB,,,,,,,,,
20170117,交通部臺灣區國道高速公路局南區工程處,,決標公告,南工處轄區高快速公路北段資料收集系統維護工作(106),勞務類,,5135000,20170117,維品科技有限公司,105D04P025,https://www.google.com/search?q=105D04P025+%E5%8D%97%E5%B7%A5%E8%99%95%E8%BD%84%E5%8D%80%E9%AB%98%E5%BF%AB%E9%80%9F%E5%85%AC%E8%B7%AF%E5%8C%97%E6%AE%B5%E8%B3%87%E6%96%99%E6%94%B6%E9%9B%86%E7%B3%BB%E7%B5%B1%E7%B6%AD%E8%AD%B7%E5%B7%A5%E4%BD%9C%28106%29,20170206,最低標,,,,何彥慶,(06)2363201分機2304,,
20170117,交通部臺灣區國道高速公路局南區工程處,,招標公告,南工處轄區高快速公路交控設施匝道儀控系統維護工作(106),勞務類,,,20170117,,105D04P024,https://www.google.com/search?q=105D04P024+%E5%8D%97%E5%B7%A5%E8%99%95%E8%BD%84%E5%8D%80%E9%AB%98%E5%BF%AB%E9%80%9F%E5%85%AC%E8%B7%AF%E4%BA%A4%E6%8E%A7%E8%A8%AD%E6%96%BD%E5%8C%9D%E9%81%93%E5%84%80%E6%8E%A7%E7%B3%BB%E7%B5%B1%E7%B6%AD%E8%AD%B7%E5%B7%A5%E4%BD%9C%28106%29,,,,,,,,,
20170117,交通部臺灣區國道高速公路局南區工程處,,決標公告,南工處轄區高快速公路南段資料收集系統維護工作(106),勞務類,,5180000,20170117,聯合光纖通信股份有限公司,105D04P026,https://www.google.com/search?q=105D04P026+%E5%8D%97%E5%B7%A5%E8%99%95%E8%BD%84%E5%8D%80%E9%AB%98%E5%BF%AB%E9%80%9F%E5%85%AC%E8%B7%AF%E5%8D%97%E6%AE%B5%E8%B3%87%E6%96%99%E6%94%B6%E9%9B%86%E7%B3%BB%E7%B5%B1%E7%B6%AD%E8%AD%B7%E5%B7%A5%E4%BD%9C%28106%29,20170215,最低標,,,,何彥慶,(06)2363201分機2304,,
20170117,行政院環境保護署,,招標公告,「廢電子電器及資訊物品回收流布調查暨回收處理技術提升」專案工作計畫,勞務類,,,20170117,,106A066,https://www.google.com/search?q=106A066+%E3%80%8C%E5%BB%A2%E9%9B%BB%E5%AD%90%E9%9B%BB%E5%99%A8%E5%8F%8A%E8%B3%87%E8%A8%8A%E7%89%A9%E5%93%81%E5%9B%9E%E6%94%B6%E6%B5%81%E5%B8%83%E8%AA%BF%E6%9F%A5%E6%9A%A8%E5%9B%9E%E6%94%B6%E8%99%95%E7%90%86%E6%8A%80%E8%A1%93%E6%8F%90%E5%8D%87%E3%80%8D%E5%B0%88%E6%A1%88%E5%B7%A5%E4%BD%9C%E8%A8%88%E7%95%AB,,,,,,,,,
20170117,內政部消防署,,決標公告,救災雲賡續計畫-資訊委外規劃監審案,勞務類,,7500000,20170117,財團法人資訊工業策進會,J106-002,https://www.google.com/search?q=J106-002+%E6%95%91%E7%81%BD%E9%9B%B2%E8%B3%A1%E7%BA%8C%E8%A8%88%E7%95%AB-%E8%B3%87%E8%A8%8A%E5%A7%94%E5%A4%96%E8%A6%8F%E5%8A%83%E7%9B%A3%E5%AF%A9%E6%A1%88,20170206,準用最有利標,新北市,65000,65000060,趙哲彰,(02)89114119分機9127,藍新資訊股份有限公司,
20170117,交通部鐵路改建工程局,,決標公告,P701-1-A標臺東機務分段電車線系統材料,財物類,,26248562,20170117,祥椿工業股份有限公司,105CY033,https://www.google.com/search?q=105CY033+P701-1-A%E6%A8%99%E8%87%BA%E6%9D%B1%E6%A9%9F%E5%8B%99%E5%88%86%E6%AE%B5%E9%9B%BB%E8%BB%8A%E7%B7%9A%E7%B3%BB%E7%B5%B1%E6%9D%90%E6%96%99,20170123,最低標,新北市,65000,65000010,周玉珍,(02)89691900分機2314,,
20170117,國立成功大學醫學院附設醫院,,決標公告,冠狀動脈支架系統及派普萊栓塞裝置,財物類,,29348000,20170117,頡安實業有限公司,S105-N117-02,https://www.google.com/search?q=S105-N117-02+%E5%86%A0%E7%8B%80%E5%8B%95%E8%84%88%E6%94%AF%E6%9E%B6%E7%B3%BB%E7%B5%B1%E5%8F%8A%E6%B4%BE%E6%99%AE%E8%90%8A%E6%A0%93%E5%A1%9E%E8%A3%9D%E7%BD%AE,20170126,最低標,,,,劉珍妮,(06)2353535分機2810,銀鐸實業有限公司,
20170116,國立臺灣大學醫學院附設醫院,,招標公告,雙向心導管X光系統及生理紀錄分析系統1部,財物類,,,20170116,,PA1600568,https://www.google.com/search?q=PA1600568+%E9%9B%99%E5%90%91%E5%BF%83%E5%B0%8E%E7%AE%A1X%E5%85%89%E7%B3%BB%E7%B5%B1%E5%8F%8A%E7%94%9F%E7%90%86%E7%B4%80%E9%8C%84%E5%88%86%E6%9E%90%E7%B3%BB%E7%B5%B11%E9%83%A8,,,,,,,,,
20170116,交通部臺灣區國道高速公路局南區工程處,,招標公告,南工處轄區高快速公路南段資料收集系統維護工作(106),勞務類,,,20170116,,105D04P026,https://www.google.com/search?q=105D04P026+%E5%8D%97%E5%B7%A5%E8%99%95%E8%BD%84%E5%8D%80%E9%AB%98%E5%BF%AB%E9%80%9F%E5%85%AC%E8%B7%AF%E5%8D%97%E6%AE%B5%E8%B3%87%E6%96%99%E6%94%B6%E9%9B%86%E7%B3%BB%E7%B5%B1%E7%B6%AD%E8%AD%B7%E5%B7%A5%E4%BD%9C%28106%29,,,,,,,,,
20170116,經濟部工業局,,招標公告,電腦設備租賃案,財物類,,,20170116,,1060802,https://www.google.com/search?q=1060802+%E9%9B%BB%E8%85%A6%E8%A8%AD%E5%82%99%E7%A7%9F%E8%B3%83%E6%A1%88,,,,,,,,,
20170116,交通部臺灣區國道高速公路局南區工程處,,招標公告,南工處轄區高快速公路北段資料收集系統維護工作(106),勞務類,,,20170116,,105D04P025,https://www.google.com/search?q=105D04P025+%E5%8D%97%E5%B7%A5%E8%99%95%E8%BD%84%E5%8D%80%E9%AB%98%E5%BF%AB%E9%80%9F%E5%85%AC%E8%B7%AF%E5%8C%97%E6%AE%B5%E8%B3%87%E6%96%99%E6%94%B6%E9%9B%86%E7%B3%BB%E7%B5%B1%E7%B6%AD%E8%AD%B7%E5%B7%A5%E4%BD%9C%28106%29,,,,,,,,,
20170116,交通部臺灣區國道高速公路局南區工程處,,招標公告,南工處國道1號資訊顯示系統維護工作(106),勞務類,,,20170116,,105D04P027,https://www.google.com/search?q=105D04P027+%E5%8D%97%E5%B7%A5%E8%99%95%E5%9C%8B%E9%81%931%E8%99%9F%E8%B3%87%E8%A8%8A%E9%A1%AF%E7%A4%BA%E7%B3%BB%E7%B5%B1%E7%B6%AD%E8%AD%B7%E5%B7%A5%E4%BD%9C%28106%29,,,,,,,,,
20170113,勞動部勞動力發展署桃竹苗分署,,招標公告,106年度自辦訓練資訊類學員用實習材料採購案,財物類,,,20170113,,106Y051,https://www.google.com/search?q=106Y051+106%E5%B9%B4%E5%BA%A6%E8%87%AA%E8%BE%A6%E8%A8%93%E7%B7%B4%E8%B3%87%E8%A8%8A%E9%A1%9E%E5%AD%B8%E5%93%A1%E7%94%A8%E5%AF%A6%E7%BF%92%E6%9D%90%E6%96%99%E6%8E%A1%E8%B3%BC%E6%A1%88,,,,,,,,,
20170113,行政院環境保護署,,決標公告,環境雲資料服務展示平臺建置,勞務類,,14000000,20170113,中華電信股份有限公司企業客戶分公司,106A062,https://www.google.com/search?q=106A062+%E7%92%B0%E5%A2%83%E9%9B%B2%E8%B3%87%E6%96%99%E6%9C%8D%E5%8B%99%E5%B1%95%E7%A4%BA%E5%B9%B3%E8%87%BA%E5%BB%BA%E7%BD%AE,20170206,準用最有利標,臺北市,63000,63000050,監資處詹効儒.秘書室江家慧,(02)23117722分機2337.2455,台灣恩益禧股份有限公司,
20170112,衛生福利部中央健康保險署,,招標公告,106年度費率試算系統採購案,勞務類,,,20170112,,A1050039683,https://www.google.com/search?q=A1050039683+106%E5%B9%B4%E5%BA%A6%E8%B2%BB%E7%8E%87%E8%A9%A6%E7%AE%97%E7%B3%BB%E7%B5%B1%E6%8E%A1%E8%B3%BC%E6%A1%88,,,,,,,,,
20170112,經濟部工業局,,決標公告,4G應用服務系統資安推動計畫,勞務類,,148617000,20170112,財團法人資訊工業策進會,106111224,https://www.google.com/search?q=106111224+4G%E6%87%89%E7%94%A8%E6%9C%8D%E5%8B%99%E7%B3%BB%E7%B5%B1%E8%B3%87%E5%AE%89%E6%8E%A8%E5%8B%95%E8%A8%88%E7%95%AB,20170125,準用最有利標,臺北市,63000,63000030,黃瑞萍,(02)27541255分機2288,,
20170112,科技部南部科學工業園區管理局,,招標公告,南科交控中心系統整合建置及委託規劃設計與監造,勞務類,,,20170112,,105025434,https://www.google.com/search?q=105025434+%E5%8D%97%E7%A7%91%E4%BA%A4%E6%8E%A7%E4%B8%AD%E5%BF%83%E7%B3%BB%E7%B5%B1%E6%95%B4%E5%90%88%E5%BB%BA%E7%BD%AE%E5%8F%8A%E5%A7%94%E8%A8%97%E8%A6%8F%E5%8A%83%E8%A8%AD%E8%A8%88%E8%88%87%E7%9B%A3%E9%80%A0,,,,,,,,,
20170112,中央研究院,,決標公告,16頻道小鼠能量代謝系統一套,財物類,,7975268,20170112,錫昌科技股份有限公司,BM105121406,https://www.google.com/search?q=BM105121406+16%E9%A0%BB%E9%81%93%E5%B0%8F%E9%BC%A0%E8%83%BD%EF%A5%BE%E4%BB%A3%E8%AC%9D%E7%B3%BB%E7%B5%B1%E4%B8%80%E5%A5%97,20170113,最低標,臺北市,63000,63000090,孫珮芬,(02)27899171分機,,
20170111,科技部南部科學工業園區管理局,,招標公告,106-107年高雄園區汙水廠廢(污)水處理系統代操作維護作業委託專業服務計畫,勞務類,,,20170111,,105620D07269,https://www.google.com/search?q=105620D07269+106-107%E5%B9%B4%E9%AB%98%E9%9B%84%E5%9C%92%E5%8D%80%E6%B1%99%E6%B0%B4%E5%BB%A0%E5%BB%A2%28%E6%B1%A1%29%E6%B0%B4%E8%99%95%E7%90%86%E7%B3%BB%E7%B5%B1%E4%BB%A3%E6%93%8D%E4%BD%9C%E7%B6%AD%E8%AD%B7%E4%BD%9C%E6%A5%AD%E5%A7%94%E8%A8%97%E5%B0%88%E6%A5%AD%E6%9C%8D%E5%8B%99%E8%A8%88%E7%95%AB,,,,,,,,,
20170111,交通部中央氣象局,,決標公告,106年虛擬化平台與階層式儲存管理系統維護案,勞務類,,5500000,20170111,泰鋒電腦股份有限公司,1052247B,https://www.google.com/search?q=1052247B+106%E5%B9%B4%E8%99%9B%E6%93%AC%E5%8C%96%E5%B9%B3%E5%8F%B0%E8%88%87%E9%9A%8E%E5%B1%A4%E5%BC%8F%E5%84%B2%E5%AD%98%E7%AE%A1%E7%90%86%E7%B3%BB%E7%B5%B1%E7%B6%AD%E8%AD%B7%E6%A1%88,20170112,最低標,臺北市,63000,63000050,許先生(秘書室總務第二科),(02)23491392分機,,
20170110,交通部中央氣象局,,決標公告,106年度資料浮標維護與資訊管理作業,勞務類,,10980000,20170110,財團法人成大研究發展基金會,1052282A,https://www.google.com/search?q=1052282A+106%E5%B9%B4%E5%BA%A6%E8%B3%87%E6%96%99%E6%B5%AE%E6%A8%99%E7%B6%AD%E8%AD%B7%E8%88%87%E8%B3%87%E8%A8%8A%E7%AE%A1%E7%90%86%E4%BD%9C%E6%A5%AD,20170112,最低標,臺北市,63000,63000050,蔡小姐,(02)23491151分機,,
20170110,交通部臺灣區國道高速公路局南區工程處,,招標公告,南工處轄區高快速公路交控設施匝道儀控系統維護工作(106),勞務類,,,20170110,,105D04P024,https://www.google.com/search?q=105D04P024+%E5%8D%97%E5%B7%A5%E8%99%95%E8%BD%84%E5%8D%80%E9%AB%98%E5%BF%AB%E9%80%9F%E5%85%AC%E8%B7%AF%E4%BA%A4%E6%8E%A7%E8%A8%AD%E6%96%BD%E5%8C%9D%E9%81%93%E5%84%80%E6%8E%A7%E7%B3%BB%E7%B5%B1%E7%B6%AD%E8%AD%B7%E5%B7%A5%E4%BD%9C%28106%29,,,,,,,,,
20170110,臺北市政府社會局,,決標公告,106年社會福利資訊系統維護案,勞務類,,4500000,20170110,大同股份有限公司,1062017,https://www.google.com/search?q=1062017+106%E5%B9%B4%E7%A4%BE%E6%9C%83%E7%A6%8F%E5%88%A9%E8%B3%87%E8%A8%8A%E7%B3%BB%E7%B5%B1%E7%B6%AD%E8%AD%B7%E6%A1%88,20170117,準用最有利標,臺北市,63000,63000020,簡秀麗,(02)27208889分機1646,,
20170110,行政院農業委員會,,招標公告,106年度產銷履歷系統平台維運計畫,勞務類,,,20170110,,106R01,https://www.google.com/search?q=106R01+106%E5%B9%B4%E5%BA%A6%E7%94%A2%E9%8A%B7%E5%B1%A5%E6%AD%B7%E7%B3%BB%E7%B5%B1%E5%B9%B3%E5%8F%B0%E7%B6%AD%E9%81%8B%E8%A8%88%E7%95%AB,,,,,,,,,
20170110,交通部中央氣象局,,招標公告,106年虛擬化平台與階層式儲存管理系統維護案,勞務類,,,20170110,,1052247B,https://www.google.com/search?q=1052247B+106%E5%B9%B4%E8%99%9B%E6%93%AC%E5%8C%96%E5%B9%B3%E5%8F%B0%E8%88%87%E9%9A%8E%E5%B1%A4%E5%BC%8F%E5%84%B2%E5%AD%98%E7%AE%A1%E7%90%86%E7%B3%BB%E7%B5%B1%E7%B6%AD%E8%AD%B7%E6%A1%88,,,,,,,,,
20170110,交通部臺灣區國道高速公路局南區工程處,,決標公告,南工處轄區中央電腦系統交控軟體維護工作(106-107),勞務類,,5415000,20170110,資拓宏宇國際股份有限公司,105D04P034,https://www.google.com/search?q=105D04P034+%E5%8D%97%E5%B7%A5%E8%99%95%E8%BD%84%E5%8D%80%E4%B8%AD%E5%A4%AE%E9%9B%BB%E8%85%A6%E7%B3%BB%E7%B5%B1%E4%BA%A4%E6%8E%A7%E8%BB%9F%E9%AB%94%E7%B6%AD%E8%AD%B7%E5%B7%A5%E4%BD%9C%28106-107%29,20170125,最低標,,,,郭先生,(06)2363201分機2303,,
20170110,勞動部勞動力發展署,,決標公告,106年度「職業訓練資訊管理系統」維護計畫委外建置案,勞務類,,11150000,20170110,東柏資訊科技股份有限公司,1052500829,https://www.google.com/search?q=1052500829+106%E5%B9%B4%E5%BA%A6%E3%80%8C%E8%81%B7%E6%A5%AD%E8%A8%93%E7%B7%B4%E8%B3%87%E8%A8%8A%E7%AE%A1%E7%90%86%E7%B3%BB%E7%B5%B1%E3%80%8D%E7%B6%AD%E8%AD%B7%E8%A8%88%E7%95%AB%E5%A7%94%E5%A4%96%E5%BB%BA%E7%BD%AE%E6%A1%88,20170113,準用最有利標,新北市,65000,65000050,林其憲,(02)89956118分機,健行學校財團法人健行科技大學,
20170110,臺北榮民總醫院,,決標公告,中央控制監視系統操作維護保養,勞務類,,37671000,20170110,永錄自動化股份有限公司,10525121,https://www.google.com/search?q=10525121+%E4%B8%AD%E5%A4%AE%E6%8E%A7%E5%88%B6%E7%9B%A3%E8%A6%96%E7%B3%BB%E7%B5%B1%E6%93%8D%E4%BD%9C%E7%B6%AD%E8%AD%B7%E4%BF%9D%E9%A4%8A,20170118,準用最有利標,臺北市,63000,63000120,徐誌輝,(02)28712121分機7487,,
